nivel_territorial_cod,nivel_territorial_nome,unidade_medida_cod,unidade_medida_nome,valor,geo_cod,geo_nome,variavel_cod,variavel_nome,setor_cod,setor_nome,periodo_trimestral
1,Brasil,1550,Milhões de Reais,8858.53,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,1998Q1
1,Brasil,1550,Milhões de Reais,42844.67,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,1998Q1
1,Brasil,1550,Milhões de Reais,1220.34,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,1998Q1
1,Brasil,1550,Milhões de Reais,25097.37,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,1998Q1
1,Brasil,1550,Milhões de Reais,4153.55,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",1998Q1
1,Brasil,1550,Milhões de Reais,12082.08,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,1998Q1
1,Brasil,1550,Milhões de Reais,107899.57,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,1998Q1
1,Brasil,1550,Milhões de Reais,14554.43,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,1998Q1
1,Brasil,1550,Milhões de Reais,5738.52,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",1998Q1
1,Brasil,1550,Milhões de Reais,4212.0,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,1998Q1
1,Brasil,1550,Milhões de Reais,16514.66,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",1998Q1
1,Brasil,1550,Milhões de Reais,16024.4,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,1998Q1
1,Brasil,1550,Milhões de Reais,23722.63,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,1998Q1
1,Brasil,1550,Milhões de Reais,26983.36,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",1998Q1
1,Brasil,1550,Milhões de Reais,159613.13,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,1998Q1
1,Brasil,1550,Milhões de Reais,185502.27,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,1998Q1
1,Brasil,1550,Milhões de Reais,119299.12,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,1998Q1
1,Brasil,1550,Milhões de Reais,37470.62,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,1998Q1
1,Brasil,1550,Milhões de Reais,39818.69,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,1998Q1
1,Brasil,1550,Milhões de Reais,15328.06,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,1998Q1
1,Brasil,1550,Milhões de Reais,21323.68,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),1998Q1
1,Brasil,1550,Milhões de Reais,9970.0,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,1998Q2
1,Brasil,1550,Milhões de Reais,43292.28,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,1998Q2
1,Brasil,1550,Milhões de Reais,1250.25,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,1998Q2
1,Brasil,1550,Milhões de Reais,25496.18,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,1998Q2
1,Brasil,1550,Milhões de Reais,4122.37,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",1998Q2
1,Brasil,1550,Milhões de Reais,12232.86,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,1998Q2
1,Brasil,1550,Milhões de Reais,109043.48,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,1998Q2
1,Brasil,1550,Milhões de Reais,14732.05,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,1998Q2
1,Brasil,1550,Milhões de Reais,5949.32,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",1998Q2
1,Brasil,1550,Milhões de Reais,4166.58,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,1998Q2
1,Brasil,1550,Milhões de Reais,16463.33,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",1998Q2
1,Brasil,1550,Milhões de Reais,16172.25,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,1998Q2
1,Brasil,1550,Milhões de Reais,24086.78,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,1998Q2
1,Brasil,1550,Milhões de Reais,27236.71,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",1998Q2
1,Brasil,1550,Milhões de Reais,162536.32,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,1998Q2
1,Brasil,1550,Milhões de Reais,188521.33,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,1998Q2
1,Brasil,1550,Milhões de Reais,118927.58,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,1998Q2
1,Brasil,1550,Milhões de Reais,37719.41,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,1998Q2
1,Brasil,1550,Milhões de Reais,39966.91,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,1998Q2
1,Brasil,1550,Milhões de Reais,15733.9,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,1998Q2
1,Brasil,1550,Milhões de Reais,20136.46,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),1998Q2
1,Brasil,1550,Milhões de Reais,9708.2,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,1998Q3
1,Brasil,1550,Milhões de Reais,42785.22,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,1998Q3
1,Brasil,1550,Milhões de Reais,1233.37,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,1998Q3
1,Brasil,1550,Milhões de Reais,25246.95,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,1998Q3
1,Brasil,1550,Milhões de Reais,4136.84,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",1998Q3
1,Brasil,1550,Milhões de Reais,12050.74,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,1998Q3
1,Brasil,1550,Milhões de Reais,109939.54,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,1998Q3
1,Brasil,1550,Milhões de Reais,14574.17,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,1998Q3
1,Brasil,1550,Milhões de Reais,5995.48,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",1998Q3
1,Brasil,1550,Milhões de Reais,4605.71,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,1998Q3
1,Brasil,1550,Milhões de Reais,16546.88,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",1998Q3
1,Brasil,1550,Milhões de Reais,16262.39,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,1998Q3
1,Brasil,1550,Milhões de Reais,24172.98,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,1998Q3
1,Brasil,1550,Milhões de Reais,27451.16,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",1998Q3
1,Brasil,1550,Milhões de Reais,162406.06,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,1998Q3
1,Brasil,1550,Milhões de Reais,188361.57,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,1998Q3
1,Brasil,1550,Milhões de Reais,119144.87,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,1998Q3
1,Brasil,1550,Milhões de Reais,38373.73,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,1998Q3
1,Brasil,1550,Milhões de Reais,39449.63,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,1998Q3
1,Brasil,1550,Milhões de Reais,15142.38,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,1998Q3
1,Brasil,1550,Milhões de Reais,20289.91,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),1998Q3
1,Brasil,1550,Milhões de Reais,9507.48,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,1998Q4
1,Brasil,1550,Milhões de Reais,41447.23,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,1998Q4
1,Brasil,1550,Milhões de Reais,1213.69,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,1998Q4
1,Brasil,1550,Milhões de Reais,24340.83,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,1998Q4
1,Brasil,1550,Milhões de Reais,4109.17,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",1998Q4
1,Brasil,1550,Milhões de Reais,11755.84,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,1998Q4
1,Brasil,1550,Milhões de Reais,109822.21,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,1998Q4
1,Brasil,1550,Milhões de Reais,13991.86,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,1998Q4
1,Brasil,1550,Milhões de Reais,5756.76,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",1998Q4
1,Brasil,1550,Milhões de Reais,4847.65,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,1998Q4
1,Brasil,1550,Milhões de Reais,16608.16,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",1998Q4
1,Brasil,1550,Milhões de Reais,16381.58,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,1998Q4
1,Brasil,1550,Milhões de Reais,24188.91,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,1998Q4
1,Brasil,1550,Milhões de Reais,27712.45,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",1998Q4
1,Brasil,1550,Milhões de Reais,160636.72,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,1998Q4
1,Brasil,1550,Milhões de Reais,186470.43,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,1998Q4
1,Brasil,1550,Milhões de Reais,117672.37,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,1998Q4
1,Brasil,1550,Milhões de Reais,38059.6,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,1998Q4
1,Brasil,1550,Milhões de Reais,37671.46,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,1998Q4
1,Brasil,1550,Milhões de Reais,15185.22,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,1998Q4
1,Brasil,1550,Milhões de Reais,19120.72,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),1998Q4
1,Brasil,1550,Milhões de Reais,9907.05,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,1999Q1
1,Brasil,1550,Milhões de Reais,41074.96,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,1999Q1
1,Brasil,1550,Milhões de Reais,1206.17,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,1999Q1
1,Brasil,1550,Milhões de Reais,24144.93,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,1999Q1
1,Brasil,1550,Milhões de Reais,4067.63,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",1999Q1
1,Brasil,1550,Milhões de Reais,11365.39,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,1999Q1
1,Brasil,1550,Milhões de Reais,110829.72,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,1999Q1
1,Brasil,1550,Milhões de Reais,14088.48,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,1999Q1
1,Brasil,1550,Milhões de Reais,5616.28,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",1999Q1
1,Brasil,1550,Milhões de Reais,4995.25,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,1999Q1
1,Brasil,1550,Milhões de Reais,16581.2,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",1999Q1
1,Brasil,1550,Milhões de Reais,16631.65,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,1999Q1
1,Brasil,1550,Milhões de Reais,24105.8,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90701,Outras atividades de serviços,1999Q1
1,Brasil,1550,Milhões de Reais,28093.73,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90703,"Administração, saúde e educação públicas e seguridade social",1999Q1
1,Brasil,1550,Milhões de Reais,162176.87,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90705,Valor adicionado a preços básicos,1999Q1
1,Brasil,1550,Milhões de Reais,186768.56,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90707,PIB a preços de mercado,1999Q1
1,Brasil,1550,Milhões de Reais,118104.37,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93404,Despesa de consumo das famílias,1999Q1
1,Brasil,1550,Milhões de Reais,37667.37,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93405,Despesa de consumo da administração pública,1999Q1
1,Brasil,1550,Milhões de Reais,36330.25,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93406,Formação bruta de capital fixo,1999Q1
1,Brasil,1550,Milhões de Reais,15444.83,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93407,Exportação de bens e serviços,1999Q1
1,Brasil,1550,Milhões de Reais,17365.86,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,93408,Importação de bens e serviços (-),1999Q1
1,Brasil,1550,Milhões de Reais,10079.89,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90687,Agropecuária - total,1999Q2
1,Brasil,1550,Milhões de Reais,41382.21,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90691,Indústria - total,1999Q2
1,Brasil,1550,Milhões de Reais,1156.61,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90692,Indústrias extrativas,1999Q2
1,Brasil,1550,Milhões de Reais,24474.98,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90693,Indústrias de transformação,1999Q2
1,Brasil,1550,Milhões de Reais,4168.41,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90695,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos",1999Q2
1,Brasil,1550,Milhões de Reais,11427.02,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90694,Construção,1999Q2
1,Brasil,1550,Milhões de Reais,110847.28,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90696,Serviços - total,1999Q2
1,Brasil,1550,Milhões de Reais,14152.9,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90697,Comércio,1999Q2
1,Brasil,1550,Milhões de Reais,5454.05,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90698,"Transporte, armazenagem e correio",1999Q2
1,Brasil,1550,Milhões de Reais,5085.91,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90699,Informação e comunicação,1999Q2
1,Brasil,1550,Milhões de Reais,16574.55,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90700,"Atividades financeiras, de seguros e serviços relacionados",1999Q2
1,Brasil,1550,Milhões de Reais,16595.77,1,Brasil,9319,Valores encadeados a preços de 1995 com ajuste sazonal,90702,Atividades imobiliárias,1999Q2
